# a 10km h
8.1954	8.7633
7.4026	7.9153
8.1458	8.7102
8.7915	9.4008
8.2034	8.7718
8.0411	8.5981
8.2745	8.8479
8.4021	8.9843
8.6012	9.1973
8.8732	9.4882
8.9402	9.5598
9.0728	9.7017
9.0727	9.7016
8.5126	9.1025
9.4408	10.0954
11.0168	11.7813
12.0813	12.9202
13.0606	13.9680
13.6983	14.6504
14.2951	15.2890
14.1834	15.1694
15.2137	16.2719
16.8110	17.9814
18.0119	19.2668
18.6408	19.9400
18.2964	19.5714
17.9704	19.2224
17.1931	18.3904
16.6309	17.7891
16.0335	17.1497
16.3562	17.4947
16.5380	17.6893
16.8833	18.0588
17.3356	18.5429
17.7073	18.9408
17.9763	19.2287
18.0774	19.3373
18.2899	19.5648
17.8998	19.1468
17.4518	18.6673
17.2234	18.4228
17.0632	18.2514
17.1227	18.3151
17.0401	18.2267
17.0952	18.2856
17.2039	18.4020
